X,Y
25.012,26.696
25.132,26.696
25.132,26.575
25.373,26.575
25.373,26.696
25.132,26.696
25.132,26.816
25.373,26.816
25.373,26.936
25.493,26.936
25.493,27.056
25.373,27.056
25.373,27.177
25.613,27.177
25.613,27.297
25.373,27.297
25.373,27.417
25.493,27.417
25.493,27.658
25.373,27.658
25.373,27.778
25.613,27.778
25.613,27.658
25.734,27.658
25.734,27.778
26.215,27.778
26.215,27.898
26.455,27.898
26.455,28.139
26.575,28.139
26.575,28.379
26.696,28.379
26.696,28.259
26.816,28.259
26.816,28.740
26.936,28.740
26.936,28.499
27.056,28.499
27.056,28.379
27.177,28.379
27.177,28.499
27.417,28.499
27.417,28.379
27.658,28.379
27.658,28.499
28.259,28.499
28.259,28.620
28.379,28.620
28.379,28.740
28.259,28.740
28.259,28.860
28.379,28.860
28.379,29.221
28.499,29.221
28.499,29.341
28.740,29.341
28.740,29.221
28.620,29.221
28.620,29.101
28.499,29.101
28.499,28.980
28.620,28.980
28.620,29.101
28.740,29.101
28.740,29.221
28.860,29.221
28.860,29.461
28.980,29.461
28.980,29.341
29.101,29.341
29.101,29.101
29.221,29.101
29.221,28.980
29.822,28.980
29.822,29.101
29.942,29.101
29.942,28.980
30.063,28.980
30.063,29.101
30.183,29.101
30.183,29.221
30.303,29.221
30.303,29.341
30.063,29.341
30.063,29.461
30.303,29.461
30.303,29.582
30.423,29.582
30.423,29.702
30.303,29.702
30.303,29.582
30.183,29.582
30.183,29.942
29.822,29.942
29.822,30.063
29.942,30.063
29.942,30.303
30.063,30.303
30.063,30.183
30.183,30.183
30.183,30.423
30.784,30.423
30.784,30.544
31.145,30.544
31.145,30.664
31.265,30.664
31.265,30.784
31.626,30.784
31.626,31.025
31.746,31.025
31.746,31.145
31.866,31.145
31.866,31.265
31.746,31.265
31.746,31.385
32.107,31.385
32.107,31.025
32.227,31.025
32.227,30.904
32.468,30.904
32.468,30.784
32.588,30.784
32.588,30.664
32.708,30.664
32.708,30.544
33.069,30.544
33.069,30.303
33.430,30.303
33.430,30.183
33.550,30.183
33.550,30.303
33.790,30.303
33.790,30.544
33.670,30.544
33.670,30.664
33.430,30.664
33.430,31.145
33.670,31.145
33.670,31.265
33.911,31.265
33.911,31.145
34.752,31.145
34.752,31.265
34.873,31.265
34.873,31.385
34.993,31.385
34.993,31.506
35.113,31.506
35.113,31.626
35.354,31.626
35.354,31.746
35.474,31.746
35.474,31.626
35.594,31.626
35.594,31.746
35.835,31.746
35.835,31.626
35.955,31.626
35.955,31.746
36.676,31.746
36.676,31.866
36.797,31.866
36.797,31.987
37.037,31.987
37.037,32.107
36.917,32.107
36.917,32.347
37.037,32.347
37.037,32.588
37.157,32.588
37.157,32.828
37.278,32.828
37.278,33.069
37.518,33.069
37.518,33.189
38.119,33.189
38.119,33.309
37.999,33.309
37.999,33.911
38.119,33.911
38.119,34.031
37.999,34.031
37.999,34.271
37.879,34.271
37.879,34.392
37.759,34.392
37.759,34.512
37.879,34.512
37.879,34.632
37.759,34.632
37.759,34.873
37.879,34.873
37.879,34.993
37.999,34.993
37.999,35.113
37.879,35.113
37.879,34.993
37.759,34.993
37.759,35.233
37.638,35.233
37.638,35.354
37.759,35.354
37.759,35.474
37.518,35.474
37.518,35.714
37.638,35.714
37.638,35.835
37.759,35.835
37.759,35.955
37.518,35.955
37.518,36.195
37.398,36.195
37.398,36.316
37.518,36.316
37.518,36.436
37.638,36.436
37.638,36.556
37.398,36.556
37.398,36.797
37.278,36.797
37.278,37.037
37.398,37.037
37.398,36.917
37.518,36.917
37.518,37.037
37.398,37.037
37.398,37.157
37.278,37.157
37.278,37.037
37.037,37.037
37.037,37.157
37.157,37.157
37.157,37.278
37.037,37.278
37.037,37.398
36.917,37.398
36.917,37.518
37.037,37.518
37.037,37.759
37.157,37.759
37.157,37.879
37.037,37.879
37.037,37.999
37.278,37.999
37.278,38.119
37.157,38.119
37.157,38.240
37.278,38.240
37.278,38.480
37.398,38.480
37.398,38.721
37.518,38.721
37.518,38.841
37.759,38.841
37.759,38.961
37.638,38.961
37.638,39.202
37.759,39.202
37.759,39.322
37.518,39.322
37.518,39.683
36.797,39.683
36.797,39.803
36.556,39.803
36.556,39.923
36.436,39.923
36.436,39.803
36.195,39.803
36.195,39.923
36.075,39.923
36.075,39.803
35.955,39.803
35.955,40.043
35.835,40.043
35.835,39.803
35.955,39.803
35.955,39.683
35.835,39.683
35.835,39.562
35.714,39.562
35.714,39.923
35.594,39.923
35.594,39.562
35.474,39.562
35.474,39.683
35.233,39.683
35.233,39.803
35.113,39.803
35.113,39.923
34.873,39.923
34.873,40.043
34.512,40.043
34.512,40.284
34.392,40.284
34.392,40.164
34.271,40.164
34.271,40.284
34.031,40.284
34.031,40.404
34.151,40.404
34.151,40.524
34.031,40.524
34.031,40.404
33.790,40.404
33.790,40.524
33.670,40.524
33.670,40.645
33.911,40.645
33.911,40.885
34.031,40.885
34.031,41.005
34.151,41.005
34.151,41.126
34.271,41.126
34.271,41.246
34.151,41.246
34.151,41.366
34.271,41.366
34.271,41.486
34.873,41.486
34.873,41.607
34.993,41.607
34.993,41.486
35.354,41.486
35.354,41.366
36.075,41.366
36.075,41.486
36.316,41.486
36.316,41.727
36.436,41.727
36.436,41.847
36.556,41.847
36.556,42.088
36.316,42.088
36.316,42.328
36.075,42.328
36.075,42.809
35.955,42.809
35.955,42.929
36.075,42.929
36.075,43.050
35.835,43.050
35.835,43.531
35.594,43.531
35.594,43.651
35.714,43.651
35.714,43.771
35.594,43.771
35.594,43.891
35.354,43.891
35.354,44.132
35.474,44.132
35.474,44.252
35.354,44.252
35.354,44.493
35.233,44.493
35.233,44.613
35.113,44.613
35.113,44.733
34.993,44.733
34.993,44.853
35.233,44.853
35.233,44.974
34.993,44.974
34.993,45.094
35.354,45.094
35.354,45.214
35.594,45.214
35.594,44.853
35.955,44.853
35.955,44.613
36.195,44.613
36.195,44.733
36.316,44.733
36.316,44.613
36.436,44.613
36.436,44.733
36.676,44.733
36.676,44.613
36.797,44.613
36.797,44.733
37.037,44.733
37.037,44.853
37.157,44.853
37.157,44.613
37.278,44.613
37.278,44.853
37.398,44.853
37.398,44.733
37.518,44.733
37.518,44.613
37.638,44.613
37.638,44.252
37.759,44.252
37.759,44.132
37.278,44.132
37.278,44.012
37.037,44.012
37.037,43.771
36.917,43.771
36.917,43.651
37.037,43.651
37.037,43.531
37.398,43.531
37.398,43.410
37.157,43.410
37.157,43.290
37.398,43.290
37.398,43.170
37.157,43.170
37.157,43.050
37.278,43.050
37.278,42.929
37.518,42.929
37.518,42.809
37.638,42.809
37.638,42.929
37.759,42.929
37.759,42.809
37.879,42.809
37.879,42.689
37.759,42.689
37.759,42.448
37.518,42.448
37.518,42.328
37.398,42.328
37.398,42.088
37.638,42.088
37.638,41.967
37.759,41.967
37.759,41.847
37.879,41.847
37.879,41.727
37.999,41.727
37.999,41.607
38.360,41.607
38.360,41.486
38.480,41.486
38.480,41.727
38.721,41.727
38.721,41.847
38.600,41.847
38.600,41.967
38.841,41.967
38.841,42.088
38.721,42.088
38.721,42.208
38.841,42.208
38.841,42.328
38.961,42.328
38.961,42.448
39.081,42.448
39.081,42.569
39.202,42.569
39.202,42.809
38.841,42.809
38.841,43.290
38.961,43.290
38.961,43.050
39.081,43.050
39.081,43.290
39.202,43.290
39.202,43.651
38.841,43.651
38.841,43.771
38.600,43.771
38.600,44.012
38.360,44.012
38.360,44.252
38.240,44.252
38.240,44.372
37.999,44.372
37.999,44.493
38.240,44.493
38.240,44.733
38.119,44.733
38.119,44.613
37.999,44.613
37.999,44.493
37.759,44.493
37.759,44.613
37.879,44.613
37.879,44.733
37.999,44.733
37.999,44.853
38.240,44.853
38.240,44.974
37.999,44.974
37.999,45.214
38.119,45.214
38.119,45.094
38.240,45.094
38.240,45.214
38.119,45.214
38.119,45.575
38.360,45.575
38.360,45.936
38.600,45.936
38.600,46.056
38.721,46.056
38.721,46.176
38.600,46.176
38.600,46.296
38.841,46.296
38.841,46.417
38.721,46.417
38.721,46.537
38.961,46.537
38.961,47.018
39.081,47.018
39.081,46.898
39.202,46.898
39.202,47.018
39.322,47.018
39.322,47.138
39.202,47.138
39.202,47.018
39.081,47.018
39.081,47.138
38.841,47.138
38.841,47.258
39.081,47.258
39.081,47.379
39.322,47.379
39.322,47.739
39.442,47.739
39.442,47.860
39.562,47.860
39.562,48.220
39.683,48.220
39.683,48.341
39.923,48.341
39.923,48.581
39.803,48.581
39.803,48.701
39.683,48.701
39.683,49.303
39.803,49.303
39.803,49.423
40.043,49.423
40.043,49.663
40.164,49.663
40.164,49.784
40.043,49.784
40.043,49.663
39.803,49.663
39.803,49.784
39.923,49.784
39.923,49.904
40.164,49.904
40.164,50.144
40.524,50.144
40.524,50.265
40.404,50.265
40.404,50.385
40.284,50.385
40.284,50.505
40.404,50.505
40.404,50.625
40.164,50.625
40.164,50.746
39.803,50.746
39.803,50.866
39.683,50.866
39.683,50.986
39.562,50.986
